OverallQual,GrLivArea,TotalBsmtSF,2ndFlrSF,BsmtFinSF1,1stFlrSF,GarageCars,GarageArea,LotArea,TotRmsAbvGrd,Age,Neighborhood,YearRemodAdd,MasVnrArea,BsmtUnfSF,FullBath,LotFrontage,WoodDeckSF,GarageYrBlt,GarageType
4,1622,1249,0,1159,1622,4,1356,32463,7,46,Mitchel,1975,149.0,90,1,69.0,439,1975.0,2Types
8,1441,776,677,0,764,2,492,2645,5,8,Somerst,2000,456.0,776,2,24.0,206,1999.0,Detchd
5,1472,702,630,0,842,1,250,9600,6,82,OldTown,1994,0.0,702,1,60.0,0,1925.0,Detchd
6,1224,1224,0,883,1224,2,402,4500,5,10,Mitchel,1999,425.0,341,2,69.0,0,1999.0,Attchd
6,1352,663,689,371,663,1,299,9364,7,41,Sawyer,1969,143.0,292,1,80.0,379,1969.0,Attchd
6,1456,728,728,0,728,2,400,8029,8,3,Gilbert,2005,0.0,728,2,51.0,100,2005.0,Attchd
7,1863,879,984,0,879,3,660,14054,9,0,Gilbert,2006,0.0,879,2,58.0,100,2006.0,BuiltIn
7,1690,815,875,0,815,1,225,8850,7,90,OldTown,1950,0.0,815,1,65.0,0,1916.0,Detchd
7,1212,1212,0,0,1212,2,573,9100,6,8,CollgCr,2001,0.0,1212,2,70.0,356,2001.0,Attchd
4,1382,1051,0,547,1382,2,459,11235,6,43,Sawyer,1979,51.0,504,1,75.0,0,1974.0,Attchd
4,864,864,0,0,864,1,280,9353,5,36,NAmes,1970,0.0,864,1,71.0,0,1972.0,Attchd
7,1779,866,913,0,866,2,546,10400,6,11,CollgCr,1998,0.0,866,2,80.0,198,1998.0,Attchd
5,1348,884,464,0,884,1,216,6000,5,84,BrkSide,1997,0.0,884,1,50.0,0,1960.0,Detchd
7,1630,1630,0,0,1630,2,451,9750,6,9,CollgCr,2001,171.0,1630,2,75.0,74,2000.0,Attchd
5,1074,1056,0,788,1074,2,495,10140,6,31,NWAmes,1975,0.0,268,1,78.0,0,1975.0,Attchd
7,2196,2158,0,485,2196,3,701,14684,7,19,SawyerW,1991,234.0,1496,2,90.0,84,1990.0,Attchd
4,1056,1056,0,1056,1056,1,384,8900,5,40,SawyerW,1966,0.0,0,1,69.0,0,1966.0,Detchd
6,1700,1682,0,340,1700,2,544,9135,7,3,CollgCr,2003,120.0,1342,2,70.0,192,2003.0,Attchd
5,1283,931,0,504,1283,2,506,7763,6,46,NAmes,1980,0.0,319,1,70.0,0,1980.0,Detchd
8,1660,1660,0,1220,1660,2,500,10182,8,0,Somerst,2006,420.0,440,2,85.0,322,2006.0,Attchd
6,1845,1055,790,0,1055,2,462,11218,8,18,SawyerW,1992,0.0,1055,2,70.0,635,1992.0,Attchd
8,1752,559,672,427,1080,2,492,12134,8,22,Gilbert,2005,0.0,132,2,152.0,325,1988.0,Basment
4,672,672,0,344,672,1,234,9340,4,68,Edwards,1950,0.0,328,1,50.0,0,1941.0,Attchd
4,960,648,0,648,960,1,364,10246,3,41,Sawyer,2001,0.0,0,0,69.0,88,1965.0,Attchd
5,999,925,0,784,999,1,300,10205,6,44,NAmes,1962,0.0,141,1,69.0,150,1962.0,Attchd
5,894,894,0,180,894,1,384,7094,5,41,Sawyer,1966,0.0,340,1,99.0,0,1966.0,Detchd
6,1902,0,584,0,1318,2,539,8930,8,32,Sawyer,1978,0.0,0,2,68.0,0,1978.0,Attchd
8,1314,1300,0,936,1314,2,552,8640,6,0,Somerst,2009,72.0,364,2,72.0,135,2009.0,Attchd
4,912,0,240,0,672,0,0,6240,3,59,BrkSide,1950,0.0,0,1,52.0,0,1980.0,missing
6,1218,672,546,0,672,0,0,1680,7,35,BrDale,1971,236.0,672,1,21.0,201,1980.0,missing
5,912,912,0,312,912,1,288,7800,5,42,NAmes,1964,0.0,0,1,66.0,0,1964.0,Attchd
5,1211,952,0,250,1211,1,322,8250,5,40,Sawyer,1968,0.0,210,1,55.0,0,1968.0,Attchd
6,1846,1040,678,196,1168,1,315,10496,7,58,NAmes,1950,320.0,844,2,78.0,0,1949.0,Attchd
5,2136,2136,0,756,2136,2,528,10680,7,55,NAmes,1951,44.0,1380,2,89.0,0,1951.0,Detchd
7,1490,788,702,724,788,2,388,15384,8,4,Gilbert,2005,0.0,64,2,60.0,100,2004.0,Attchd
6,1138,588,0,507,1138,1,264,10482,6,49,NAmes,1958,63.0,81,1,65.0,224,1958.0,Attchd
6,1933,894,1039,0,894,3,668,14598,9,1,Somerst,2007,74.0,894,2,86.0,100,2007.0,BuiltIn
5,912,912,0,595,912,2,576,8872,5,43,NAmes,2008,300.0,317,1,72.0,0,1992.0,Detchd
9,1702,1702,0,1540,1702,3,1052,8769,7,0,NridgHt,2008,766.0,162,1,65.0,0,2008.0,Attchd
5,1507,1075,0,666,1507,1,404,7910,7,48,NAmes,1960,0.0,409,2,70.0,0,1960.0,Basment
5,2620,1361,1259,498,1361,2,600,18890,12,30,Sawyer,1977,1.0,652,2,69.0,155,1977.0,BuiltIn
5,1190,1106,0,803,1190,2,540,7728,6,44,NAmes,1962,120.0,303,1,70.0,0,1962.0,Attchd
4,1224,0,0,0,1224,2,462,9842,6,45,NAmes,1962,0.0,0,2,70.0,0,1962.0,CarPort
5,1188,1188,0,1000,1188,2,531,12160,6,51,NAmes,1959,180.0,188,1,69.0,0,1959.0,Attchd
5,1964,940,940,0,1024,0,0,8525,7,97,SWISU,1950,0.0,940,1,55.0,0,1980.0,missing
5,1784,747,892,0,892,1,180,13132,9,92,Crawfor,1950,0.0,747,1,96.0,203,1914.0,Detchd
7,1626,764,862,0,764,2,474,2628,6,7,NridgHt,2003,106.0,764,2,36.0,0,2003.0,BuiltIn
7,1948,847,1101,0,847,2,434,12393,8,2,CollgCr,2005,0.0,847,2,41.0,100,2004.0,BuiltIn
6,1141,1141,0,0,1141,2,484,13072,6,1,SawyerW,2005,0.0,1141,1,63.0,0,2005.0,Detchd
8,1484,1476,0,428,1484,2,472,9037,6,1,Timber,2006,32.0,1048,2,64.0,120,2006.0,Attchd
7,1768,884,884,550,884,2,543,8158,8,5,CollgCr,2003,252.0,334,2,65.0,0,2003.0,Attchd
7,1689,1689,0,0,1689,3,954,9849,7,0,Somerst,2007,0.0,1689,2,83.0,0,2007.0,Attchd
7,1173,1053,0,885,1173,2,528,10625,6,36,NWAmes,1974,81.0,0,2,85.0,0,1974.0,Attchd
10,2076,2076,0,1386,2076,3,850,13891,7,0,NridgHt,2006,0.0,690,2,107.0,216,2006.0,Attchd
8,1517,792,725,0,792,2,400,11435,7,77,Crawfor,1950,0.0,792,1,69.0,0,1931.0,Detchd
6,1868,585,728,0,1140,2,477,12090,7,23,NWAmes,2003,74.0,585,3,78.0,268,1984.0,BuiltIn
7,1553,756,797,0,756,2,615,8125,6,1,Somerst,2006,0.0,756,2,65.0,0,2005.0,Attchd
6,1034,1012,0,539,1034,3,888,12328,6,34,Mitchel,1976,335.0,473,1,69.0,0,1976.0,Attchd
6,2058,735,924,319,1134,2,396,9600,8,91,OldTown,1950,0.0,416,1,60.0,0,1950.0,Detchd
5,988,876,0,534,988,1,276,7200,6,57,NAmes,1950,0.0,246,1,60.0,0,1950.0,Attchd
7,2110,2110,0,1065,2110,2,522,11160,8,42,NAmes,1968,0.0,1045,2,93.0,0,1968.0,Attchd
7,1405,1405,0,0,1405,2,478,3136,6,3,NridgHt,2003,163.0,1405,2,69.0,148,2003.0,Attchd
5,874,864,0,510,874,1,288,9858,5,41,Mitchel,1968,0.0,354,1,62.0,33,1968.0,Attchd
7,2167,1192,651,125,1516,2,518,17542,9,33,Veenker,2003,0.0,36,2,69.0,220,1974.0,Attchd
7,1656,746,896,0,760,2,397,6931,7,5,Edwards,2004,92.0,746,2,60.0,178,2003.0,BuiltIn
6,1367,884,408,425,959,1,560,6240,6,76,BrkSide,1950,0.0,459,1,52.0,0,1978.0,Detchd
8,1987,1986,0,1314,1987,2,691,14303,7,14,NoRidge,1994,554.0,672,2,91.0,262,1994.0,Attchd
5,864,864,0,0,864,0,0,4060,4,87,Edwards,1950,0.0,864,1,56.0,0,1980.0,missing
7,1166,856,0,655,1166,2,400,9587,5,3,Gilbert,2005,182.0,201,2,59.0,212,2005.0,Attchd
6,1054,1054,0,602,1054,2,460,9750,6,39,NAmes,1969,0.0,14,1,65.0,180,1969.0,Attchd
6,1675,841,783,0,892,2,502,24682,7,10,Gilbert,1999,0.0,841,2,69.0,0,1999.0,BuiltIn
5,1050,1050,0,504,1050,1,338,9600,5,53,NAmes,1956,0.0,546,1,80.0,0,1956.0,Attchd
4,1788,1104,684,0,1104,1,304,11250,8,52,ClearCr,1989,0.0,1104,1,69.0,120,1957.0,Attchd
6,1824,764,764,0,1060,2,520,13515,8,88,BrkSide,1950,0.0,764,1,60.0,0,1940.0,Detchd
6,1337,1405,0,266,1337,2,511,4060,5,10,NAmes,1999,0.0,1139,2,34.0,144,1998.0,Attchd
7,1452,691,739,450,713,2,506,3735,6,7,Somerst,1999,218.0,241,2,35.0,0,1999.0,Detchd
7,1889,925,925,0,964,1,308,10120,9,97,OldTown,1950,0.0,925,1,60.0,0,1960.0,Detchd
9,2018,2002,0,0,2018,3,746,13214,10,2,Timber,2009,0.0,2002,2,89.0,144,2009.0,Attchd
8,3447,728,1479,192,1968,3,1014,14100,11,73,Crawfor,1997,632.0,536,3,69.0,314,1982.0,BuiltIn
5,1524,874,650,460,874,1,315,11344,7,49,NAmes,1958,180.0,414,1,78.0,0,1958.0,Attchd
7,1524,1332,192,1258,1332,2,586,23595,4,31,ClearCr,1979,0.0,74,0,69.0,268,1979.0,Attchd
6,1489,1489,0,0,1489,2,462,9156,7,41,NWAmes,1968,0.0,1489,2,69.0,0,1968.0,Attchd
5,935,935,0,560,935,1,288,13526,5,41,Sawyer,1965,114.0,0,1,69.0,180,1965.0,Attchd
6,1357,1019,0,719,1357,1,312,11512,5,49,Edwards,2006,84.0,300,1,124.0,0,1959.0,Basment
5,1250,661,589,0,661,2,552,5362,8,97,Crawfor,2003,0.0,661,2,53.0,242,1985.0,Detchd
5,1920,928,992,220,928,2,400,11345,10,59,NAmes,1950,567.0,708,2,95.0,0,1948.0,Detchd
6,1395,723,660,593,735,2,497,12936,6,37,NWAmes,1972,0.0,130,1,69.0,294,1972.0,Attchd
6,1724,1680,0,528,1724,2,480,17871,7,42,NWAmes,1976,359.0,1152,1,69.0,0,1967.0,Attchd
8,2031,1128,903,804,1128,2,577,9473,7,6,CollgCr,2002,0.0,324,2,75.0,0,2002.0,Attchd
4,1128,698,430,0,698,2,528,7500,6,90,IDOTRR,1950,0.0,698,1,60.0,30,1980.0,Detchd
7,1573,1573,0,788,1573,2,544,9808,6,7,CollgCr,2002,110.0,785,2,67.0,0,2002.0,Attchd
7,1339,1309,0,1053,1339,2,484,8049,6,16,Timber,1990,54.0,256,2,50.0,0,1990.0,Attchd
5,1040,1040,0,532,1040,2,484,8800,5,32,CollgCr,2008,0.0,364,2,61.0,0,1977.0,Detchd
6,1824,912,912,0,912,0,0,9400,8,39,Mitchel,1971,0.0,912,2,94.0,128,1980.0,missing
6,2447,804,748,0,1699,1,336,9638,10,91,SWISU,1990,0.0,804,2,50.0,272,1969.0,Detchd
6,1412,780,587,0,825,1,280,6000,6,70,BrkSide,1950,0.0,780,1,50.0,45,1939.0,Detchd
6,1328,1328,0,569,1328,2,528,9790,6,47,NWAmes,1963,451.0,678,1,69.0,0,1963.0,Attchd
5,1582,1624,0,812,1582,2,390,36500,7,42,ClearCr,1964,621.0,812,2,69.0,168,1964.0,Attchd
8,1659,1501,0,1158,1659,2,499,5664,5,9,StoneBr,2000,0.0,343,2,40.0,212,2000.0,Attchd
8,1970,1085,850,0,1120,3,753,11065,8,0,NridgHt,2006,788.0,1085,2,86.0,177,2006.0,BuiltIn
5,1152,1152,0,1014,1152,2,484,14112,6,46,NAmes,1964,86.0,138,1,69.0,227,1964.0,Attchd
5,1302,630,672,231,630,1,264,1680,6,37,BrDale,1972,268.0,399,2,21.0,185,1972.0,Detchd
5,2372,994,994,0,1378,1,432,6600,11,117,OldTown,1965,0.0,994,2,60.0,0,1985.0,Attchd
7,1664,832,832,194,832,2,528,10140,8,30,NWAmes,1976,0.0,638,2,78.0,0,1976.0,Attchd
5,864,864,0,167,864,2,572,8172,5,51,Edwards,1990,0.0,697,1,60.0,0,1957.0,Detchd
5,1052,1052,0,1016,1052,1,288,8400,5,38,NAmes,1968,168.0,36,1,70.0,356,1968.0,Attchd
5,1128,1120,0,776,1128,2,525,8700,6,45,NAmes,1963,148.0,344,2,80.0,192,1963.0,Attchd
6,1072,547,0,547,1072,2,525,3675,5,1,Edwards,2006,82.0,0,2,35.0,0,2005.0,Basment
10,5642,6110,950,5644,4692,2,1418,63887,12,0,Edwards,2008,796.0,466,2,313.0,214,2008.0,Attchd
5,1246,1246,0,340,1246,1,305,7500,6,51,NAmes,1994,0.0,0,1,75.0,218,1959.0,Attchd
7,1983,978,978,694,1005,2,490,10762,9,10,Gilbert,1999,344.0,284,2,69.0,0,1999.0,Attchd
6,1494,771,741,547,753,1,213,7500,7,67,Crawfor,1950,0.0,224,1,69.0,0,1942.0,Attchd
8,2526,1165,1323,740,1203,3,844,10120,8,12,NoRidge,1994,391.0,425,2,92.0,309,1994.0,Attchd
7,1616,1616,0,0,1616,3,834,8688,7,1,Somerst,2005,228.0,1616,2,73.0,208,2005.0,Attchd
7,1708,976,732,0,976,2,380,3363,7,2,Edwards,2004,117.0,976,2,32.0,0,2004.0,Detchd
9,1652,1652,0,1572,1652,2,840,13173,6,3,NridgHt,2007,300.0,80,2,108.0,404,2006.0,Attchd
7,1368,1368,0,0,1368,2,474,6955,6,1,NridgHt,2006,94.0,1368,2,48.0,132,2005.0,Attchd
5,990,990,0,746,990,2,480,8072,5,15,CollgCr,1995,0.0,244,1,60.0,0,2000.0,Detchd
5,1122,924,0,144,1122,2,528,12000,6,60,OldTown,2005,0.0,172,1,100.0,0,1948.0,Attchd
6,1294,1278,0,1200,1294,2,496,7153,6,17,SawyerW,1991,88.0,78,2,69.0,112,1991.0,Attchd
7,1902,1902,0,1406,1902,2,567,17500,7,51,Crawfor,2002,0.0,496,2,100.0,0,1959.0,Attchd
7,1274,1274,0,925,1274,2,508,8814,6,2,CollgCr,2007,80.0,349,2,68.0,264,2005.0,Attchd
8,2810,1453,1357,482,1453,2,750,9572,9,17,NoRidge,1990,336.0,971,2,69.0,500,1990.0,Attchd
9,2599,1393,1177,0,1422,3,779,14774,10,11,NoRidge,1999,165.0,1393,2,108.0,668,1999.0,BuiltIn
4,948,948,0,732,948,1,280,8190,5,53,Edwards,1954,0.0,216,1,60.0,0,1956.0,Detchd
6,2112,952,1020,500,1092,2,576,11075,9,39,NAmes,1969,0.0,176,2,85.0,280,1969.0,Attchd
8,1630,1622,0,0,1630,3,860,10226,8,1,CollgCr,2008,270.0,1622,2,61.0,172,2008.0,Attchd
7,1352,1352,0,0,1352,2,466,4230,5,1,Somerst,2007,0.0,1352,2,47.0,0,2006.0,Attchd
8,1787,1753,0,0,1787,3,748,14781,7,5,CollgCr,2002,178.0,1753,2,69.0,198,2001.0,Attchd
4,948,864,0,492,948,1,248,10215,5,53,Edwards,1954,132.0,372,1,75.0,0,1954.0,Attchd
6,1478,1478,0,189,1478,2,442,8400,6,52,NAmes,1957,0.0,628,1,70.0,114,1957.0,Attchd
3,720,0,0,0,720,1,287,6627,4,59,BrkSide,1950,0.0,0,1,69.0,0,1955.0,Detchd
7,1923,750,862,674,1061,2,564,10186,8,18,NoRidge,1992,0.0,76,2,107.0,240,1992.0,Attchd
4,708,420,0,280,708,0,0,5330,5,69,BrkSide,1950,0.0,140,1,50.0,164,1980.0,missing
8,1795,1795,0,0,1795,3,895,9986,7,1,Somerst,2007,428.0,1795,2,75.0,0,2007.0,Attchd
4,796,796,0,0,796,0,0,3636,5,86,IDOTRR,1950,0.0,796,1,40.0,0,1980.0,missing
3,774,544,0,544,774,0,0,4270,6,76,Edwards,2006,0.0,0,1,70.0,0,1980.0,missing
5,816,816,0,641,816,1,264,6600,5,26,Mitchel,2008,0.0,175,1,60.0,0,1982.0,Attchd
6,2792,1510,1208,493,1584,2,520,10440,8,88,OldTown,1950,0.0,1017,2,60.0,0,1920.0,Detchd
7,1632,935,677,0,955,2,462,9084,8,8,Gilbert,1998,0.0,935,2,63.0,0,1998.0,Attchd
8,1588,1588,0,0,1588,3,825,10000,7,1,Somerst,2006,410.0,1588,2,85.0,144,2006.0,Attchd
5,954,911,0,483,954,2,576,10780,6,30,CollgCr,1976,0.0,428,1,55.0,0,1976.0,Detchd
4,816,816,0,690,816,1,288,8877,3,71,Edwards,1958,0.0,126,1,67.0,0,1958.0,Detchd
5,1360,803,557,0,803,1,297,7200,6,68,IDOTRR,1995,0.0,803,1,60.0,0,1951.0,Detchd
5,1365,765,600,765,765,2,440,2368,7,39,BrDale,1970,312.0,0,1,24.0,0,1970.0,Attchd
6,1334,1350,0,686,1334,2,630,9650,6,32,NWAmes,1977,360.0,664,2,80.0,0,1977.0,Attchd
5,1656,1656,0,0,1656,2,506,9246,8,35,NWAmes,1973,564.0,1656,2,87.0,0,1973.0,Detchd
4,693,693,0,0,693,0,0,4118,4,65,OldTown,1950,0.0,693,1,153.0,0,1980.0,missing
7,1861,916,941,700,920,2,492,13450,8,4,CollgCr,2002,0.0,216,2,95.0,146,2002.0,BuiltIn
5,864,864,0,360,864,1,288,9560,5,34,CollgCr,1972,0.0,504,1,120.0,0,1972.0,Attchd
4,872,858,0,0,872,4,480,8294,5,36,NAmes,1971,0.0,858,1,70.0,0,1974.0,Detchd
6,1114,1114,0,814,1114,2,576,13695,6,5,SawyerW,2004,0.0,300,1,66.0,0,2004.0,Detchd
8,2169,1284,885,0,1284,2,647,9375,7,5,CollgCr,2002,149.0,1284,2,69.0,192,2002.0,Attchd
6,1913,896,741,0,1172,2,342,7558,9,81,Crawfor,1950,0.0,896,1,57.0,0,1929.0,Detchd
7,1456,728,728,0,728,2,440,11103,8,1,CollgCr,2006,0.0,728,2,85.0,0,2006.0,Attchd
4,960,960,0,250,960,1,308,6000,5,87,OldTown,1950,0.0,710,1,50.0,0,1997.0,Detchd
7,2156,1568,0,297,2156,2,508,20781,9,38,NWAmes,2003,0.0,1203,2,69.0,0,1968.0,Attchd
8,1776,1732,0,80,1776,3,712,15306,7,1,Timber,2007,100.0,1652,2,93.0,0,2006.0,Attchd
7,1494,1482,0,1443,1494,2,514,16196,5,9,SawyerW,1998,0.0,39,2,69.0,402,1998.0,Attchd
8,2358,684,1215,259,938,0,0,5250,8,136,OldTown,1987,0.0,425,2,50.0,0,1980.0,missing
5,2634,1248,1296,500,1338,4,968,11643,12,40,NAmes,1969,368.0,748,2,91.0,0,1969.0,Detchd
6,1716,858,858,319,858,2,490,9247,8,46,NAmes,1962,318.0,539,1,70.0,0,1962.0,Attchd
6,1176,698,390,0,786,2,624,6000,4,72,BrkSide,2000,0.0,698,1,50.0,210,1999.0,Detchd
8,3238,2033,1185,816,2053,3,666,14720,9,15,NoRidge,1996,579.0,1217,2,56.0,283,1996.0,Attchd
7,1865,992,873,735,992,3,839,10316,7,8,CollgCr,2000,0.0,257,2,69.0,0,2000.0,Attchd
7,1920,570,698,0,1222,2,487,10192,8,38,NWAmes,1992,143.0,570,3,102.0,0,1968.0,Attchd
5,892,864,0,340,892,1,264,9477,5,42,NAmes,1966,65.0,524,1,69.0,0,1966.0,Attchd
5,1078,1078,0,734,1078,2,500,12537,6,39,NAmes,2008,0.0,344,1,69.0,0,1971.0,Attchd
6,1573,756,804,378,769,2,440,2117,5,10,Somerst,2000,216.0,378,2,69.0,0,2000.0,Detchd
9,1980,1980,0,1447,1980,3,770,16737,8,2,NridgHt,2005,66.0,533,2,129.0,194,2004.0,Attchd
5,2601,612,1611,0,990,2,621,9842,8,87,SWISU,1998,0.0,612,3,51.0,183,1998.0,BuiltIn
7,1530,1530,0,1274,1530,2,430,16158,7,4,StoneBr,2005,16.0,256,2,124.0,168,2005.0,Attchd
4,1738,715,457,0,1281,1,368,12513,7,89,NAmes,2007,0.0,715,2,69.0,55,1920.0,Attchd
6,1412,616,796,0,616,2,432,8499,6,1,Gilbert,2007,0.0,616,2,73.0,0,2007.0,BuiltIn
7,1200,600,600,0,520,2,480,3180,4,1,Somerst,2005,0.0,600,2,30.0,0,2005.0,Detchd
7,1674,814,860,533,814,2,663,7500,7,10,Somerst,2000,0.0,281,2,69.0,0,2000.0,Attchd
7,1790,873,908,633,882,2,588,9179,7,9,CollgCr,1999,158.0,240,2,68.0,0,1999.0,Attchd
5,1475,757,550,548,925,1,336,2665,6,29,MeadowV,1977,0.0,36,2,41.0,104,1977.0,Attchd
6,848,848,0,685,848,2,420,4435,4,6,CollgCr,2004,170.0,163,1,69.0,140,2003.0,Attchd
8,1668,1657,0,370,1668,2,502,10635,8,7,CollgCr,2003,171.0,315,2,48.0,0,2003.0,Attchd
4,1374,840,534,315,840,1,338,5400,6,89,OldTown,1950,0.0,420,1,90.0,0,1967.0,Detchd
6,1661,992,0,831,1661,1,377,9600,8,53,NAmes,1996,0.0,161,1,80.0,0,1955.0,BuiltIn
7,2097,1108,989,975,1108,2,583,9750,8,8,CollgCr,1998,0.0,133,2,75.0,253,1998.0,Detchd
10,2633,2633,0,1282,2633,3,804,11400,8,6,NoRidge,2002,705.0,1351,2,69.0,314,2001.0,Attchd
7,1958,1026,932,0,1026,3,936,10625,9,3,Somerst,2005,0.0,1026,2,85.0,154,2005.0,Attchd
8,1571,1571,0,0,1571,3,722,10991,7,0,Timber,2007,80.0,1571,2,89.0,100,2007.0,Attchd
6,790,768,0,384,790,1,160,6292,4,78,SWISU,1950,0.0,384,1,52.0,0,1925.0,Detchd
5,1604,984,620,408,984,2,660,10998,6,68,Edwards,1960,0.0,156,2,60.0,0,1977.0,Detchd
6,987,483,504,309,483,1,264,1953,5,33,BrDale,1973,408.0,174,1,21.0,72,1973.0,Detchd
5,1394,384,640,0,754,2,400,9735,7,2,Timber,2007,0.0,384,2,73.0,100,2007.0,BuiltIn
3,864,864,0,203,864,1,200,8212,5,96,Edwards,1950,0.0,661,1,45.0,0,1938.0,Detchd
6,2117,1205,0,865,2117,2,550,12925,7,38,NAmes,1970,0.0,340,2,69.0,0,1970.0,Attchd
7,1762,596,764,0,998,2,576,7200,8,86,OldTown,1950,0.0,596,1,60.0,36,1989.0,Detchd
5,1416,816,0,0,1416,2,576,25339,7,89,Sawyer,2007,0.0,816,2,69.0,0,2007.0,Attchd
6,1258,560,560,204,698,1,280,9060,6,70,Edwards,1950,0.0,356,1,60.0,0,1939.0,Detchd
4,1154,796,358,735,796,1,240,5436,7,88,IDOTRR,2007,0.0,61,1,40.0,0,1922.0,Detchd
7,2784,1392,1392,790,1392,2,564,16692,12,28,NWAmes,1978,184.0,133,3,80.0,0,1978.0,Attchd
6,2526,714,862,168,1664,1,216,8520,10,91,OldTown,1950,0.0,0,2,60.0,88,1916.0,Detchd
9,1746,1746,0,1320,1746,3,758,14892,7,3,Gilbert,2007,160.0,426,2,42.0,201,2006.0,Attchd
6,1218,735,349,375,869,2,440,6000,6,66,BrkSide,1950,0.0,360,1,60.0,0,2003.0,Detchd
7,1525,1525,0,1400,1525,2,541,9100,6,6,CollgCr,2000,244.0,125,2,70.0,219,2000.0,Attchd
5,1584,1584,0,0,1584,3,792,8944,8,42,NAmes,1967,0.0,1584,2,65.0,0,1967.0,Detchd
5,900,864,0,769,900,1,288,7838,6,39,NAmes,1967,0.0,95,1,68.0,175,1967.0,Attchd
6,1912,482,691,0,1221,2,672,10800,7,103,OldTown,2000,0.0,482,2,60.0,0,2003.0,Detchd
7,1500,1356,0,1070,1500,3,648,4045,6,0,Blmngtn,2006,45.0,286,2,53.0,161,2006.0,Attchd
8,2482,1094,1349,0,1133,3,642,12665,9,2,Timber,2006,245.0,1094,2,88.0,144,2005.0,BuiltIn
5,1687,747,0,353,1687,2,572,57200,7,62,Timber,1950,0.0,60,1,69.0,0,1966.0,Detchd
5,1513,939,574,0,939,1,180,6120,8,87,BrkSide,2004,0.0,939,1,51.0,24,1933.0,Detchd
5,1904,1208,768,180,1136,1,240,7200,7,59,NAmes,1982,0.0,676,1,60.0,0,1950.0,Attchd
6,1608,976,448,264,1160,1,216,6171,7,84,SWISU,1990,0.0,712,2,51.0,147,1925.0,Detchd
6,1158,862,208,0,950,1,208,6000,5,79,BrkSide,1950,0.0,862,1,50.0,0,1929.0,BuiltIn
6,1593,839,729,759,864,2,398,7415,8,4,Gilbert,2004,0.0,80,2,62.0,100,2004.0,Attchd
7,1294,1286,0,0,1294,2,662,6762,6,0,CollgCr,2006,0.0,1286,2,64.0,168,2006.0,Attchd
8,1464,1485,0,929,1464,3,754,15256,6,0,Somerst,2007,84.0,556,2,49.0,168,2007.0,Attchd
3,1214,672,520,0,694,3,936,10410,6,91,OldTown,1950,0.0,672,1,60.0,216,1998.0,Detchd
8,1646,1594,0,1373,1646,2,482,3842,5,4,Crawfor,2005,174.0,221,2,44.0,128,2004.0,Attchd
5,768,768,0,656,768,2,396,8445,5,37,CollgCr,2007,0.0,112,1,70.0,58,1988.0,Detchd
5,833,833,0,625,833,0,0,8780,5,24,Mitchel,1985,0.0,208,1,69.0,0,1980.0,missing
4,1363,622,622,0,741,2,528,7740,6,100,OldTown,1950,0.0,622,1,60.0,0,1966.0,Detchd
7,2093,791,857,0,1236,2,542,20544,7,22,NWAmes,1991,123.0,791,2,46.0,364,1986.0,Attchd
7,1840,944,896,666,944,2,622,12420,6,8,CollgCr,2001,0.0,278,2,79.0,0,2001.0,Attchd
6,1668,856,556,120,1112,1,271,9600,6,59,NAmes,2005,0.0,736,1,80.0,0,1950.0,Attchd
4,1040,0,0,0,1040,2,420,7200,6,60,NAmes,1950,0.0,0,2,60.0,0,1956.0,Detchd
8,1844,1844,0,976,1844,2,620,10994,7,4,SawyerW,2006,366.0,868,2,88.0,165,2005.0,Attchd
6,1848,833,795,0,1053,2,370,13053,8,85,BrkSide,2000,0.0,833,1,64.0,0,1922.0,Detchd
7,1569,1386,0,988,1569,3,660,3635,7,2,Blmngtn,2007,130.0,398,2,51.0,143,2007.0,Attchd
4,2290,777,1044,0,1246,2,560,11340,11,125,OldTown,1950,0.0,777,2,60.0,0,1971.0,Detchd
8,2450,1284,1140,781,1310,3,1069,16545,7,11,NoRidge,1998,731.0,503,2,69.0,0,1998.0,Attchd
5,1144,1144,0,25,1144,1,336,9204,6,45,NAmes,1963,0.0,247,1,71.0,0,1962.0,Detchd
6,1844,1844,0,1110,1844,2,540,16381,7,37,Crawfor,1969,312.0,734,2,69.0,0,1969.0,Attchd
6,1416,708,708,404,708,2,776,11700,7,38,NWAmes,1968,420.0,304,2,90.0,0,1968.0,Attchd
6,1069,1069,0,360,1069,2,440,4043,4,33,NPkVill,1977,0.0,709,2,53.0,0,1977.0,Attchd
6,848,848,0,686,848,2,420,4435,3,5,CollgCr,2003,170.0,162,1,37.0,140,2003.0,Attchd
6,2201,697,626,0,1575,2,432,19690,8,40,Edwards,1966,0.0,697,2,69.0,586,1966.0,Attchd
5,1344,1024,0,457,1344,1,484,9503,6,49,NAmes,1983,0.0,193,1,69.0,316,1970.0,Detchd
6,1252,1252,0,0,1252,2,528,10721,7,49,NAmes,1959,243.0,1252,1,80.0,0,1960.0,Detchd
7,2127,1223,904,1000,1223,2,525,10944,5,14,NoRidge,1994,448.0,223,2,81.0,171,1994.0,Attchd
5,1558,913,510,580,1048,1,288,10930,6,63,NAmes,1950,0.0,333,1,60.0,0,1962.0,Attchd
5,804,788,0,510,804,1,240,7200,4,70,OldTown,1992,294.0,278,1,60.0,0,1940.0,Attchd
