OverallQual,GrLivArea,TotalBsmtSF,2ndFlrSF,BsmtFinSF1,1stFlrSF,GarageCars,GarageArea,LotArea,TotRmsAbvGrd,Age,Neighborhood,YearRemodAdd,MasVnrArea,BsmtUnfSF,FullBath,LotFrontage,WoodDeckSF,GarageYrBlt,GarageType
7,2267,1005.0,1005,288.0,1262,2.0,498.0,12888,7,70,Sawyer,1980,0.0,717.0,1,107.0,521,1937.0,Attchd
5,1282,672.0,504,485.0,778,1.0,240.0,4484,4,65,SWISU,1979,0.0,187.0,1,59.0,0,1942.0,Detchd
5,999,925.0,0,925.0,999,1.0,308.0,11235,6,44,Sawyer,1963,0.0,0.0,1,75.0,40,1963.0,Detchd
5,1452,1420.0,0,785.0,1452,2.0,572.0,11235,6,43,Sawyer,1980,30.0,635.0,1,75.0,92,1964.0,Detchd
4,1005,1005.0,0,513.0,1005,2.0,440.0,14299,5,43,Sawyer,1964,0.0,348.0,1,62.0,0,1964.0,Detchd
5,1020,980.0,0,68.0,1020,2.0,528.0,14149,5,43,Sawyer,2001,50.0,190.0,2,65.0,0,1970.0,Detchd
5,1040,1040.0,0,249.0,1040,1.0,264.0,11677,6,41,Sawyer,1966,442.0,30.0,1,67.0,0,1966.0,Attchd
5,868,768.0,0,748.0,868,2.0,576.0,8425,6,36,Sawyer,1990,0.0,20.0,1,70.0,138,1989.0,Detchd
5,897,876.0,0,168.0,897,1.0,264.0,8665,5,39,Sawyer,1968,89.0,420.0,1,86.0,0,1968.0,Attchd
5,943,943.0,0,114.0,943,2.0,528.0,8398,5,40,Sawyer,1967,323.0,300.0,1,67.0,132,1972.0,Detchd
5,912,912.0,0,216.0,912,1.0,315.0,8169,6,41,Sawyer,1966,0.0,261.0,1,67.0,204,1966.0,Detchd
5,1375,1240.0,0,386.0,1375,1.0,323.0,14175,6,51,Sawyer,1998,0.0,332.0,1,81.0,0,1956.0,Attchd
5,2654,671.0,1087,267.0,1567,2.0,638.0,16779,11,87,Sawyer,1996,356.0,404.0,3,99.0,128,1946.0,Attchd
7,1302,680.0,504,258.0,798,1.0,224.0,6960,6,67,Sawyer,1998,0.0,422.0,1,70.0,0,1940.0,Attchd
6,1299,967.0,0,736.0,1299,2.0,494.0,11375,6,53,Sawyer,1995,0.0,231.0,1,91.0,81,1954.0,Attchd
5,1176,1158.0,0,190.0,1176,1.0,303.0,13770,6,49,Sawyer,1998,340.0,95.0,1,85.0,0,1958.0,Attchd
4,998,0.0,0,0.0,998,2.0,460.0,9000,5,62,Sawyer,1950,0.0,0.0,1,67.0,0,1952.0,2Types
6,1522,1190.0,0,299.0,1522,2.0,552.0,11075,7,23,ClearCr,1984,136.0,0.0,2,67.0,0,1984.0,Attchd
5,1325,409.0,0,300.0,1325,2.0,576.0,17541,6,59,Edwards,2005,0.0,109.0,2,67.0,0,1996.0,Detchd
5,1630,1073.0,0,587.0,1630,2.0,649.0,22692,6,54,Edwards,1953,0.0,486.0,2,67.0,0,1953.0,Detchd
4,1242,484.0,0,0.0,1242,1.0,336.0,17808,4,61,Edwards,1950,0.0,484.0,1,84.0,0,1946.0,Attchd
6,2422,1288.0,0,353.0,2422,2.0,527.0,12671,6,53,ClearCr,1994,300.0,935.0,3,102.0,0,1954.0,Attchd
6,1626,988.0,638,491.0,988,1.0,332.0,10512,6,53,Edwards,1954,0.0,497.0,1,70.0,366,1954.0,Attchd
5,864,864.0,0,453.0,864,1.0,399.0,5400,6,49,SWISU,1958,0.0,411.0,1,60.0,0,1958.0,Attchd
4,943,0.0,0,0.0,943,1.0,308.0,11515,5,49,Edwards,1994,0.0,0.0,1,67.0,0,1958.0,Detchd
5,1038,1038.0,0,283.0,1038,1.0,264.0,3869,5,23,Edwards,1984,149.0,0.0,2,39.0,0,1984.0,Attchd
5,1342,1342.0,0,557.0,1342,1.0,256.0,9280,7,56,Edwards,1951,0.0,785.0,1,58.0,0,1951.0,Detchd
5,1480,1080.0,400,1080.0,1080,1.0,253.0,11100,7,56,Edwards,1994,0.0,0.0,1,60.0,0,1951.0,Attchd
4,1362,951.0,376,0.0,986,1.0,280.0,7550,7,87,Edwards,1950,0.0,951.0,2,50.0,0,1920.0,Detchd
6,1822,1105.0,717,0.0,1105,2.0,515.0,23920,7,23,SawyerW,1984,0.0,1105.0,2,104.0,0,1984.0,Attchd
7,1958,779.0,929,497.0,1029,2.0,499.0,9317,7,13,SawyerW,2001,0.0,282.0,2,75.0,202,1994.0,Attchd
8,1651,1643.0,0,0.0,1651,3.0,870.0,9178,7,0,CollgCr,2007,306.0,1643.0,2,71.0,204,2007.0,Attchd
8,2140,2140.0,0,0.0,2140,3.0,894.0,10481,8,1,CollgCr,2007,0.0,2140.0,2,93.0,136,2006.0,Attchd
8,1651,1643.0,0,0.0,1651,3.0,870.0,10235,7,0,CollgCr,2007,306.0,1643.0,2,66.0,192,2007.0,Attchd
7,1546,1546.0,0,20.0,1546,3.0,796.0,11750,7,2,CollgCr,2006,204.0,1526.0,2,75.0,144,2005.0,Attchd
8,1500,1489.0,0,36.0,1500,2.0,674.0,8760,7,1,CollgCr,2006,132.0,1453.0,2,73.0,144,2005.0,Attchd
7,1270,1270.0,0,0.0,1270,2.0,524.0,7242,6,2,CollgCr,2006,0.0,1270.0,2,64.0,0,2005.0,Attchd
7,1795,879.0,916,0.0,879,2.0,578.0,9316,7,2,CollgCr,2006,0.0,879.0,2,78.0,164,2005.0,Attchd
7,1873,929.0,927,608.0,946,2.0,619.0,8883,7,19,SawyerW,1988,360.0,0.0,2,67.0,108,1988.0,Attchd
8,1743,966.0,0,51.0,1743,2.0,529.0,20064,5,31,ClearCr,1976,0.0,0.0,0,155.0,646,1976.0,Attchd
5,1022,1022.0,0,550.0,1022,2.0,747.0,14217,6,13,CollgCr,1994,0.0,472.0,1,67.0,0,1995.0,Detchd
6,1308,635.0,662,539.0,646,2.0,497.0,10021,6,10,CollgCr,2006,0.0,96.0,2,57.0,142,1997.0,Attchd
5,990,990.0,0,420.0,990,1.0,384.0,8428,5,13,CollgCr,1994,0.0,570.0,1,60.0,256,1995.0,Detchd
5,1097,1097.0,0,549.0,1097,1.0,242.0,16561,6,11,CollgCr,1996,0.0,548.0,1,70.0,306,1996.0,Attchd
7,1873,988.0,885,342.0,988,2.0,597.0,10820,7,8,CollgCr,1999,0.0,646.0,2,47.0,202,1999.0,Attchd
7,1753,853.0,900,638.0,853,2.0,534.0,12352,7,9,CollgCr,1999,290.0,215.0,2,43.0,0,1998.0,Attchd
7,1690,845.0,845,0.0,845,2.0,517.0,9543,7,6,CollgCr,2001,0.0,845.0,2,68.0,0,2001.0,Attchd
7,1842,985.0,857,841.0,985,2.0,486.0,8826,7,7,CollgCr,2000,144.0,144.0,2,67.0,193,2000.0,Attchd
5,894,864.0,0,663.0,894,2.0,440.0,11800,5,33,CollgCr,1974,0.0,201.0,1,97.0,0,1974.0,Attchd
5,1025,1015.0,0,502.0,1025,2.0,370.0,8660,6,31,CollgCr,1976,113.0,513.0,2,59.0,127,1979.0,Detchd
5,1009,995.0,0,755.0,1009,2.0,576.0,9720,6,30,CollgCr,1977,51.0,240.0,2,72.0,0,1977.0,Detchd
5,1040,1040.0,0,539.0,1040,2.0,748.0,8982,5,30,CollgCr,1977,0.0,501.0,1,45.0,0,1977.0,Detchd
5,907,876.0,0,60.0,907,1.0,308.0,16300,5,30,CollgCr,1977,0.0,399.0,1,39.0,0,1977.0,Attchd
5,879,864.0,0,330.0,879,2.0,440.0,9675,5,32,CollgCr,1975,0.0,102.0,1,75.0,0,1975.0,Attchd
5,864,864.0,0,671.0,864,2.0,576.0,7200,5,35,CollgCr,2000,0.0,193.0,1,60.0,155,1977.0,Detchd
4,875,385.0,0,385.0,875,2.0,728.0,7200,5,35,CollgCr,2006,0.0,0.0,1,60.0,352,1975.0,Detchd
7,1673,1673.0,0,1412.0,1673,2.0,583.0,11354,7,7,CollgCr,2000,0.0,261.0,2,67.0,306,2000.0,Attchd
7,1932,979.0,940,654.0,992,2.0,610.0,8749,7,4,CollgCr,2003,0.0,325.0,2,70.0,0,2003.0,Attchd
7,1729,860.0,869,0.0,860,2.0,542.0,8158,7,5,CollgCr,2002,214.0,860.0,2,65.0,386,2002.0,Attchd
8,1592,1556.0,0,408.0,1592,2.0,484.0,11927,7,13,CollgCr,1995,519.0,683.0,2,73.0,120,1994.0,Attchd
8,2439,1531.0,908,1198.0,1531,2.0,560.0,12728,7,6,CollgCr,2001,256.0,333.0,2,67.0,184,2001.0,Attchd
7,1992,860.0,780,762.0,1212,2.0,608.0,15295,7,11,CollgCr,2002,254.0,98.0,2,67.0,225,1996.0,Attchd
8,1341,1341.0,0,915.0,1341,2.0,482.0,17227,5,8,CollgCr,2000,158.0,426.0,1,73.0,240,1999.0,Attchd
7,1476,738.0,738,0.0,738,2.0,552.0,8145,7,0,CollgCr,2007,0.0,738.0,2,70.0,0,2007.0,Attchd
7,1190,1169.0,0,709.0,1190,2.0,578.0,8769,5,2,CollgCr,2005,0.0,460.0,2,65.0,100,2005.0,Attchd
6,1330,1330.0,0,0.0,1330,2.0,437.0,8334,6,1,CollgCr,2007,0.0,1330.0,2,64.0,0,2006.0,Attchd
7,1491,738.0,753,0.0,738,2.0,484.0,8333,7,1,CollgCr,2006,0.0,738.0,2,64.0,100,2006.0,Attchd
5,1536,768.0,768,0.0,768,2.0,400.0,9045,6,2,CollgCr,2005,0.0,768.0,2,64.0,0,2005.0,Attchd
5,936,936.0,0,936.0,936,1.0,384.0,9825,4,40,Edwards,1967,162.0,0.0,1,75.0,405,1967.0,Attchd
4,1088,1088.0,0,132.0,1088,2.0,520.0,8308,4,44,Edwards,1963,20.0,115.0,1,67.0,0,2002.0,Detchd
5,1351,901.0,450,130.0,901,2.0,576.0,16287,7,82,Edwards,1950,0.0,666.0,1,74.0,0,1975.0,Detchd
6,1179,1179.0,0,0.0,1179,2.0,622.0,8240,5,47,Edwards,1960,198.0,1179.0,1,80.0,0,1960.0,Attchd
6,1044,960.0,0,504.0,1044,2.0,528.0,6285,7,31,Edwards,1976,0.0,456.0,1,65.0,228,1976.0,Detchd
5,2233,0.0,1133,0.0,1100,2.0,579.0,9555,11,28,Edwards,1979,0.0,0.0,2,67.0,0,1979.0,Attchd
5,1408,734.0,674,611.0,734,2.0,489.0,7023,6,2,Edwards,2006,0.0,123.0,2,60.0,0,2005.0,BuiltIn
10,5095,5095.0,0,4010.0,5095,3.0,1154.0,39290,12,-1,Edwards,2009,1224.0,1085.0,2,128.0,546,2008.0,Attchd
6,1072,547.0,0,467.0,1072,2.0,525.0,3675,5,2,Edwards,2005,76.0,80.0,1,35.0,0,2005.0,Basment
5,960,960.0,0,77.0,960,1.0,392.0,6400,4,48,Edwards,2000,0.0,52.0,1,64.0,144,1959.0,Detchd
4,1152,0.0,0,0.0,1152,0.0,0.0,6882,6,52,Edwards,1955,128.0,0.0,2,74.0,0,1979.0,missing
5,1195,1195.0,0,0.0,1195,0.0,0.0,8741,8,61,Edwards,1950,0.0,1195.0,2,52.0,118,1979.0,missing
6,865,660.0,125,144.0,740,1.0,216.0,10042,4,87,Edwards,1995,0.0,238.0,1,62.0,0,1920.0,Detchd
4,768,768.0,0,544.0,768,1.0,355.0,8172,4,52,Edwards,1955,0.0,224.0,1,60.0,0,1959.0,Detchd
4,864,864.0,0,682.0,864,2.0,528.0,8172,5,52,Edwards,1955,0.0,182.0,1,60.0,196,1996.0,Detchd
5,2592,1296.0,1296,371.0,1296,0.0,0.0,10890,12,84,SWISU,1950,0.0,925.0,2,60.0,0,1979.0,missing
5,1422,1290.0,0,319.0,1422,1.0,352.0,7223,6,81,Crawfor,1950,0.0,971.0,1,54.0,0,1973.0,Detchd
6,1298,651.0,539,113.0,759,1.0,240.0,6821,8,86,Crawfor,2005,0.0,538.0,2,51.0,216,1994.0,Detchd
7,1098,531.0,531,246.0,567,1.0,216.0,4000,5,77,Crawfor,1995,0.0,285.0,1,63.0,0,1930.0,Detchd
6,1436,585.0,585,0.0,851,1.0,228.0,6720,7,86,Crawfor,1950,0.0,585.0,1,53.0,184,1992.0,Detchd
6,1461,686.0,775,0.0,686,1.0,225.0,7155,6,81,Crawfor,1991,0.0,686.0,1,53.0,0,1926.0,Detchd
7,1718,851.0,851,0.0,867,2.0,264.0,7230,8,80,Crawfor,1992,0.0,851.0,2,60.0,291,1927.0,Detchd
5,1226,0.0,0,0.0,1226,2.0,400.0,13108,7,56,Crawfor,1951,0.0,0.0,1,126.0,174,1951.0,Attchd
4,1755,930.0,525,189.0,1230,1.0,231.0,7810,7,77,Crawfor,2003,0.0,741.0,2,110.0,0,1930.0,Detchd
5,1355,728.0,595,533.0,760,2.0,528.0,6221,5,66,Crawfor,1950,0.0,195.0,2,79.0,0,1966.0,Detchd
6,1560,1560.0,0,540.0,1560,2.0,580.0,25485,6,47,Crawfor,1960,423.0,0.0,1,67.0,0,1960.0,Attchd
6,1488,1488.0,0,813.0,1488,2.0,552.0,21579,7,39,Crawfor,1968,0.0,675.0,2,67.0,0,1968.0,Attchd
6,1045,516.0,516,330.0,529,2.0,462.0,1782,5,27,Blueste,1980,0.0,186.0,1,24.0,180,1980.0,Detchd
4,1680,1680.0,0,0.0,1680,2.0,628.0,17871,7,12,Crawfor,1996,0.0,1680.0,2,67.0,152,1996.0,Attchd
8,1020,1004.0,0,577.0,1020,2.0,509.0,3907,4,19,Blueste,1988,0.0,427.0,1,35.0,135,1988.0,Attchd
7,1696,1696.0,0,434.0,1696,2.0,625.0,20693,7,36,Crawfor,1971,652.0,1262.0,2,67.0,0,1971.0,Attchd
8,2726,279.0,0,0.0,2726,2.0,691.0,18044,6,21,Crawfor,1986,0.0,279.0,2,70.0,216,1986.0,Attchd
6,1215,720.0,495,375.0,720,2.0,720.0,7000,6,67,IDOTRR,1950,0.0,345.0,1,50.0,0,1965.0,Detchd
5,1601,936.0,665,0.0,936,0.0,0.0,7288,6,82,IDOTRR,2003,0.0,936.0,2,50.0,0,1979.0,missing
5,1828,859.0,886,548.0,942,2.0,480.0,9060,6,84,IDOTRR,1999,0.0,311.0,2,50.0,174,1979.0,Detchd
5,816,816.0,0,0.0,816,1.0,100.0,3672,5,85,IDOTRR,1950,0.0,816.0,1,46.0,0,1922.0,Detchd
2,845,0.0,0,0.0,640,1.0,256.0,11067,4,68,IDOTRR,1950,0.0,0.0,1,64.0,48,1950.0,Detchd
5,1991,957.0,957,0.0,1034,0.0,0.0,8250,9,112,IDOTRR,2006,0.0,957.0,2,75.0,0,1979.0,missing
4,1073,1073.0,0,967.0,1073,2.0,720.0,6565,6,50,IDOTRR,1980,0.0,106.0,1,65.0,0,1985.0,Detchd
5,1001,837.0,0,737.0,1001,1.0,216.0,6060,5,77,IDOTRR,2007,0.0,100.0,1,60.0,154,1930.0,Detchd
8,1625,1573.0,0,1573.0,1625,2.0,495.0,5568,5,1,Crawfor,2007,473.0,0.0,2,59.0,123,2006.0,Attchd
6,1299,1001.0,0,1001.0,1299,2.0,486.0,12150,5,28,Mitchel,1979,0.0,0.0,2,67.0,84,1979.0,BuiltIn
5,1392,1441.0,0,585.0,1392,3.0,650.0,10000,6,5,Mitchel,2002,166.0,856.0,2,80.0,168,2002.0,Attchd
7,1409,1409.0,0,1392.0,1409,2.0,576.0,12864,4,5,Mitchel,2002,0.0,17.0,1,44.0,0,2002.0,Attchd
7,1478,1454.0,0,1239.0,1478,2.0,506.0,9928,6,16,Mitchel,1992,0.0,215.0,2,67.0,114,1991.0,Attchd
7,918,852.0,0,224.0,918,1.0,360.0,8750,4,32,Mitchel,1975,50.0,98.0,1,67.0,192,1975.0,Attchd
6,1026,970.0,0,924.0,1026,2.0,528.0,8410,5,33,Mitchel,1974,0.0,46.0,1,82.0,193,1974.0,Attchd
7,1501,1501.0,0,949.0,1501,2.0,512.0,4054,5,20,Timber,1987,352.0,552.0,2,46.0,240,1987.0,Attchd
6,2279,585.0,0,0.0,2279,2.0,461.0,19958,7,49,Timber,1995,1224.0,585.0,2,149.0,274,1958.0,Attchd
7,1689,1689.0,0,0.0,1689,2.0,433.0,8368,7,1,Timber,2007,0.0,1689.0,2,67.0,100,2007.0,Attchd
8,1564,1546.0,0,583.0,1564,2.0,502.0,8298,6,1,Timber,2007,0.0,963.0,2,68.0,132,2207.0,Attchd
7,1240,1265.0,0,215.0,1240,2.0,528.0,10331,6,22,Timber,1985,0.0,970.0,2,42.0,232,1985.0,Attchd
8,1312,1267.0,0,250.0,1312,2.0,471.0,6718,5,6,Timber,2001,86.0,1017.0,2,67.0,256,2001.0,Attchd
8,1922,1922.0,0,1329.0,1922,3.0,692.0,11305,6,5,Timber,2002,886.0,593.0,2,80.0,201,2002.0,Attchd
6,1491,1491.0,0,0.0,1491,2.0,571.0,7777,7,11,Timber,1996,203.0,1491.0,2,67.0,0,1996.0,Attchd
7,2486,1122.0,1340,766.0,1146,2.0,452.0,11800,10,4,Timber,2004,94.0,356.0,3,67.0,143,2003.0,BuiltIn
10,1824,1824.0,0,0.0,1824,3.0,932.0,12633,8,1,Timber,2007,242.0,1824.0,2,85.0,160,2006.0,Attchd
3,2034,0.0,0,0.0,2034,4.0,1041.0,43500,9,54,Mitchel,1953,0.0,0.0,1,200.0,483,1953.0,2Types
6,936,920.0,0,16.0,936,2.0,460.0,6710,3,11,Mitchel,1997,134.0,0.0,0,62.0,0,1996.0,Attchd
4,1092,546.0,546,252.0,546,1.0,253.0,1504,5,35,MeadowV,1972,0.0,294.0,1,21.0,0,1972.0,Attchd
4,992,530.0,462,503.0,530,1.0,297.0,1533,4,37,MeadowV,1970,0.0,27.0,1,67.0,112,1970.0,BuiltIn
4,1092,546.0,546,384.0,546,0.0,0.0,1495,5,37,MeadowV,1970,189.0,162.0,1,21.0,0,1979.0,missing
4,1092,546.0,546,0.0,546,1.0,286.0,1890,6,31,MeadowV,1976,0.0,546.0,1,21.0,0,1976.0,Attchd
5,1008,923.0,0,923.0,1008,2.0,678.0,9129,4,30,Mitchel,1977,144.0,0.0,1,72.0,201,1977.0,Attchd
6,1356,1244.0,0,1148.0,1356,2.0,528.0,15957,6,30,Mitchel,1977,0.0,96.0,2,67.0,1424,1977.0,Attchd
5,1676,1160.0,0,1112.0,1676,2.0,672.0,33983,6,30,Mitchel,1994,0.0,48.0,1,61.0,690,1977.0,Attchd
5,1432,716.0,716,531.0,716,2.0,531.0,8286,6,30,Mitchel,1977,0.0,185.0,1,68.0,0,1977.0,Attchd
5,796,796.0,0,796.0,796,0.0,0.0,6723,5,36,Mitchel,1971,0.0,0.0,1,50.0,129,1979.0,missing
4,1608,1396.0,0,811.0,1608,1.0,444.0,27697,6,46,Mitchel,1961,198.0,585.0,1,124.0,152,1961.0,Attchd
5,1178,1090.0,0,1090.0,1178,2.0,502.0,11000,6,31,Mitchel,2003,0.0,0.0,1,67.0,0,1976.0,Attchd
5,816,816.0,0,596.0,816,1.0,264.0,11625,4,24,Mitchel,1983,0.0,220.0,1,65.0,330,1983.0,Attchd
5,887,864.0,0,516.0,887,1.0,288.0,10447,5,23,Mitchel,1984,0.0,348.0,1,62.0,140,1984.0,Attchd
6,1293,1178.0,0,468.0,1293,2.0,452.0,11027,5,52,NAmes,1954,28.0,171.0,2,67.0,280,1954.0,Attchd
6,1024,1008.0,0,773.0,1024,1.0,313.0,10533,5,50,NAmes,1956,244.0,235.0,1,85.0,0,1956.0,Attchd
5,1797,1617.0,0,1127.0,1797,3.0,963.0,11765,7,49,NAmes,1957,302.0,490.0,1,67.0,0,1957.0,Attchd
6,1390,1705.0,0,1110.0,1390,2.0,550.0,39384,4,49,NAmes,1957,902.0,595.0,1,67.0,0,1957.0,Attchd
7,1851,1851.0,0,0.0,1851,2.0,506.0,11727,8,37,NAmes,1969,434.0,1851.0,2,90.0,0,1969.0,Attchd
6,1525,813.0,712,700.0,813,2.0,400.0,8238,6,9,Gilbert,1998,0.0,113.0,2,60.0,421,1997.0,Attchd
6,1671,781.0,890,0.0,781,2.0,423.0,13041,7,11,Gilbert,1995,0.0,781.0,2,67.0,0,1995.0,Attchd
6,1776,821.0,955,0.0,821,2.0,443.0,9783,7,10,Gilbert,1996,0.0,821.0,2,54.0,286,1996.0,BuiltIn
8,2064,1074.0,990,0.0,1074,2.0,527.0,13128,7,1,Gilbert,2005,216.0,1074.0,2,50.0,0,2005.0,Attchd
7,2212,1700.0,512,60.0,1700,3.0,773.0,13751,9,1,Gilbert,2006,248.0,1640.0,2,42.0,237,2006.0,Attchd
8,2687,2062.0,608,0.0,2079,2.0,618.0,13108,9,12,StoneBr,1994,0.0,2062.0,2,68.0,168,1994.0,Attchd
6,1169,1160.0,0,705.0,1169,2.0,402.0,8076,6,13,Gilbert,1994,112.0,455.0,2,67.0,0,1993.0,Attchd
8,1204,1191.0,0,0.0,1204,2.0,461.0,3701,5,19,StoneBr,1987,0.0,1191.0,2,30.0,120,1987.0,Attchd
9,2798,1398.0,1384,1218.0,1414,3.0,670.0,16023,11,1,StoneBr,2006,600.0,180.0,3,59.0,182,2005.0,BuiltIn
10,3390,1528.0,1862,0.0,1528,3.0,758.0,18062,10,0,StoneBr,2006,662.0,1528.0,3,60.0,204,2006.0,BuiltIn
9,2473,1094.0,1371,205.0,1102,3.0,675.0,12292,11,0,StoneBr,2006,184.0,889.0,2,63.0,246,2006.0,BuiltIn
10,2698,1850.0,848,1206.0,1850,3.0,736.0,16052,11,0,StoneBr,2006,734.0,644.0,2,82.0,250,2006.0,Attchd
9,2795,1390.0,1405,0.0,1390,3.0,660.0,15922,10,1,StoneBr,2006,550.0,1390.0,3,92.0,272,2005.0,BuiltIn
9,1714,1714.0,0,1191.0,1714,2.0,517.0,8147,7,1,StoneBr,2005,230.0,523.0,2,60.0,156,2005.0,Attchd
9,2000,1910.0,0,1416.0,2000,3.0,722.0,18261,8,1,StoneBr,2005,420.0,494.0,2,90.0,351,2005.0,Attchd
6,1102,988.0,0,850.0,1102,2.0,582.0,10464,5,26,NWAmes,1980,130.0,138.0,1,67.0,140,1980.0,Attchd
7,1857,945.0,912,0.0,945,2.0,482.0,10530,8,28,NWAmes,1978,68.0,945.0,2,81.0,400,1978.0,Attchd
7,1083,1047.0,0,1005.0,1083,2.0,596.0,9927,5,30,NWAmes,1976,252.0,42.0,1,67.0,444,1976.0,Attchd
7,2318,960.0,1358,788.0,960,2.0,541.0,9512,8,1,Somerst,2006,0.0,172.0,2,75.0,0,2005.0,BuiltIn
6,1875,675.0,766,548.0,1109,2.0,485.0,10530,8,31,NWAmes,2000,248.0,127.0,3,81.0,48,1975.0,Attchd
6,1103,1103.0,0,755.0,1103,2.0,462.0,10000,6,32,NWAmes,1974,176.0,348.0,2,80.0,295,1974.0,Attchd
4,874,864.0,0,20.0,874,2.0,576.0,7200,5,35,NAmes,1971,0.0,224.0,1,60.0,63,1995.0,Detchd
6,1419,1487.0,0,951.0,1419,2.0,543.0,8773,4,4,NAmes,2002,0.0,536.0,2,26.0,196,2002.0,Attchd
6,1092,525.0,567,0.0,525,2.0,440.0,2760,6,33,BrDale,1973,514.0,525.0,1,24.0,0,1973.0,Detchd
5,1365,765.0,600,402.0,765,2.0,440.0,2160,7,33,BrDale,1973,200.0,363.0,1,24.0,0,1973.0,Attchd
6,1030,494.0,536,282.0,494,1.0,264.0,1890,6,34,BrDale,1972,380.0,212.0,1,21.0,0,1973.0,Detchd
6,948,483.0,465,276.0,483,1.0,264.0,1680,5,34,BrDale,1972,504.0,207.0,1,21.0,0,1972.0,Detchd
6,1092,525.0,567,382.0,525,1.0,264.0,1680,6,34,BrDale,1972,504.0,143.0,1,21.0,352,1972.0,Detchd
6,1069,1069.0,0,727.0,1069,2.0,440.0,4043,4,31,NPkVill,1975,0.0,186.0,2,53.0,0,1975.0,Attchd
5,1387,943.0,0,373.0,1387,1.0,300.0,7514,6,39,NAmes,1975,0.0,462.0,1,65.0,0,1974.0,Attchd
7,1055,1055.0,0,120.0,1055,1.0,319.0,2280,4,30,NPkVill,1976,0.0,443.0,2,24.0,0,1976.0,Attchd
6,1456,855.0,601,70.0,855,2.0,460.0,2179,6,30,NPkVill,1976,0.0,785.0,2,24.0,0,1976.0,Attchd
9,2589,1738.0,851,1369.0,1738,3.0,831.0,16387,11,0,NridgHt,2006,215.0,369.0,2,72.0,0,2006.0,Attchd
8,1618,1618.0,0,0.0,1618,3.0,880.0,16163,6,2,NridgHt,2004,232.0,1618.0,2,110.0,0,2004.0,Attchd
7,1740,1721.0,0,0.0,1740,3.0,874.0,12228,8,0,NridgHt,2006,206.0,1721.0,2,108.0,0,2006.0,Attchd
9,1868,1868.0,0,1505.0,1868,3.0,1085.0,14780,7,1,NridgHt,2005,568.0,363.0,2,120.0,354,2005.0,Attchd
9,2206,1090.0,1089,0.0,1117,3.0,670.0,13975,10,1,NridgHt,2006,525.0,1090.0,2,120.0,148,2005.0,BuiltIn
9,2091,1606.0,466,1290.0,1625,2.0,521.0,9942,8,1,NridgHt,2006,385.0,316.0,2,82.0,194,2005.0,Attchd
8,2253,1209.0,1044,0.0,1209,2.0,575.0,12867,8,1,NridgHt,2006,0.0,1209.0,2,103.0,243,2005.0,Attchd
8,2389,1054.0,1335,0.0,1054,3.0,672.0,10672,10,0,NridgHt,2006,0.0,1054.0,2,82.0,176,2006.0,BuiltIn
8,2358,1524.0,814,880.0,1544,3.0,784.0,11643,10,1,NridgHt,2006,142.0,644.0,2,82.0,120,2005.0,BuiltIn
9,1792,1792.0,0,1232.0,1792,3.0,925.0,13758,6,1,NridgHt,2006,430.0,560.0,2,121.0,204,2005.0,Attchd
9,1780,1780.0,0,1383.0,1780,3.0,816.0,14828,7,2,NridgHt,2005,674.0,397.0,2,131.0,144,2004.0,Attchd
8,1914,1420.0,488,994.0,1426,3.0,746.0,13215,9,2,NridgHt,2004,112.0,426.0,2,67.0,168,2004.0,BuiltIn
9,1565,1560.0,0,472.0,1565,2.0,556.0,5911,6,1,NridgHt,2005,278.0,1088.0,2,48.0,196,2005.0,Attchd
9,1686,1686.0,0,1023.0,1686,3.0,899.0,7740,6,0,NridgHt,2006,518.0,663.0,2,61.0,266,2006.0,Attchd
9,1666,1666.0,0,415.0,1666,2.0,575.0,6373,6,0,NridgHt,2006,572.0,1251.0,2,48.0,228,2006.0,Attchd
6,1456,728.0,728,0.0,728,2.0,390.0,10237,8,1,Gilbert,2006,0.0,728.0,2,65.0,0,2005.0,Attchd
7,1492,738.0,754,0.0,738,2.0,440.0,10237,8,0,Gilbert,2006,0.0,738.0,2,65.0,0,2006.0,Attchd
6,1326,1326.0,0,0.0,1326,2.0,427.0,11660,6,0,Gilbert,2006,0.0,1326.0,2,102.0,100,2006.0,Attchd
8,2373,1052.0,1321,0.0,1052,3.0,632.0,11631,9,2,Gilbert,2005,236.0,1052.0,2,96.0,120,2004.0,BuiltIn
7,1492,738.0,754,0.0,738,2.0,440.0,9073,8,0,Gilbert,2006,0.0,738.0,2,75.0,100,2006.0,Attchd
7,1364,1220.0,0,453.0,1364,2.0,437.0,3087,6,0,Blmngtn,2006,14.0,767.0,2,43.0,100,2006.0,Attchd
7,1511,1368.0,0,1038.0,1511,2.0,398.0,2938,5,4,Blmngtn,2002,40.0,330.0,2,67.0,130,2002.0,Attchd
7,1548,1365.0,0,1059.0,1548,2.0,388.0,3072,7,2,Blmngtn,2004,18.0,306.0,2,67.0,143,2004.0,Attchd
7,1142,1142.0,0,16.0,1142,2.0,440.0,3010,6,1,Blmngtn,2006,14.0,1126.0,2,43.0,90,2005.0,Attchd
7,1598,848.0,750,0.0,848,2.0,433.0,9171,7,2,Gilbert,2005,0.0,848.0,2,59.0,100,2004.0,Attchd
6,1889,982.0,881,732.0,1008,2.0,431.0,8658,9,6,Gilbert,2000,0.0,250.0,2,67.0,0,2000.0,Attchd
